           R               Z        optimized_a            E_exact              E_itp             E_diff
9.8000000000000007 0.6759034861069800 0.5604398541239002 -0.6027069000000000 -0.6027069000184899 0.0000000000184899
9.9000000000000021 0.6749237861038906 0.5584944029423912 -0.6016308000000000 -0.6016307999832420 -0.0000000000167580
10.0000000000000018 0.6739321984705329 0.5565110280005704 -0.6005787000000000 -0.6005786999739022 -0.0000000000260978
10.1000000000000014 0.6729293353614412 0.5544913122051474 -0.5995499000000000 -0.5995498999777604 -0.0000000000222395
10.2000000000000011 0.6719157925495978 0.5524377032079152 -0.5985433999999999 -0.5985433999831283 -0.0000000000168716
10.3000000000000007 0.6708921497933906 0.5503521728798200 -0.5975584000000000 -0.5975584000260221 0.0000000000260221
10.4000000000000021 0.6698589711960010 0.5482362193410135 -0.5965943000000000 -0.5965943000144638 0.0000000000144638
10.5000000000000018 0.6688168055573658 0.5460919150213608 -0.5956503000000000 -0.5956502999959814 -0.0000000000040186
10.6000000000000014 0.6677661867188680 0.5439213688213418 -0.5947256000000000 -0.5947255999989227 -0.0000000000010772
10.7000000000000011 0.6667076339008891 0.5417259397347410 -0.5938197000000000 -0.5938196999993532 -0.0000000000006467
10.8000000000000007 0.6656416520333734 0.5395075406972716 -0.5929319000000000 -0.5929318999751263 -0.0000000000248737
10.9000000000000021 0.6645687320795373 0.5372678490240375 -0.5920616000000000 -0.5920616000108792 0.0000000000108792
11.0000000000000018 0.6634893513528588 0.5350083056473538 -0.5912083000000000 -0.5912082999796423 -0.0000000000203577
11.1000000000000014 0.6624039738274843 0.5327303715013243 -0.5903715000000000 -0.5903715000010701 0.0000000000010700
11.2000000000000011 0.6613130504421771 0.5304360340258719 -0.5895505000000000 -0.5895505000094607 0.0000000000094608
11.3000000000000007 0.6602170193979400 0.5281262684663469 -0.5887450000000000 -0.5887450000060396 0.0000000000060396
11.4000000000000021 0.6591163064494354 0.5258025718807806 -0.5879545000000000 -0.5879544999985511 -0.0000000000014490
11.5000000000000018 0.6580113251903277 0.5234666978056298 -0.5871784000000000 -0.5871784000205741 0.0000000000205741
11.6000000000000014 0.6569024773326632 0.5211193940248015 -0.5864165000000000 -0.5864165000093836 0.0000000000093836
11.7000000000000011 0.6557901529804144 0.5187624194467449 -0.5856682000000000 -0.5856681999939153 -0.0000000000060847
11.8000000000000007 0.6546747308972964 0.5163967773508312 -0.5849332000000000 -0.5849332000040983 0.0000000000040983
